ndim,fold_1,fold_2,fold_3,fold_4,fold_5,fold_6,fold_7,fold_8,fold_9,fold_10,fold_11,fold_12,fold_13,fold_14,fold_15,fold_16,fold_17,fold_18,fold_19,fold_20
84,0.371900826446,0.322314049587,0.396694214876,0.289256198347,0.314049586777,0.380165289256,0.314049586777,0.355371900826,0.347107438017,0.305785123967,0.363636363636,0.272727272727,0.380165289256,0.305785123967,0.325,0.325,0.266666666667,0.341666666667,0.3,0.308333333333
85,0.371900826446,0.322314049587,0.396694214876,0.280991735537,0.314049586777,0.371900826446,0.314049586777,0.347107438017,0.338842975207,0.305785123967,0.363636363636,0.272727272727,0.380165289256,0.305785123967,0.325,0.316666666667,0.266666666667,0.341666666667,0.291666666667,0.3
86,0.371900826446,0.314049586777,0.396694214876,0.280991735537,0.314049586777,0.371900826446,0.314049586777,0.347107438017,0.338842975207,0.305785123967,0.355371900826,0.272727272727,0.380165289256,0.305785123967,0.325,0.316666666667,0.266666666667,0.341666666667,0.291666666667,0.3
87,0.380165289256,0.314049586777,0.396694214876,0.280991735537,0.314049586777,0.371900826446,0.314049586777,0.347107438017,0.338842975207,0.305785123967,0.355371900826,0.272727272727,0.380165289256,0.305785123967,0.325,0.316666666667,0.258333333333,0.341666666667,0.3,0.3
88,0.371900826446,0.314049586777,0.396694214876,0.280991735537,0.314049586777,0.371900826446,0.314049586777,0.347107438017,0.338842975207,0.305785123967,0.355371900826,0.272727272727,0.380165289256,0.305785123967,0.325,0.316666666667,0.258333333333,0.341666666667,0.283333333333,0.3
89,0.363636363636,0.322314049587,0.388429752066,0.272727272727,0.314049586777,0.371900826446,0.314049586777,0.338842975207,0.338842975207,0.305785123967,0.355371900826,0.272727272727,0.380165289256,0.305785123967,0.325,0.316666666667,0.258333333333,0.341666666667,0.283333333333,0.291666666667
90,0.363636363636,0.322314049587,0.396694214876,0.280991735537,0.314049586777,0.371900826446,0.314049586777,0.338842975207,0.338842975207,0.297520661157,0.347107438017,0.272727272727,0.380165289256,0.297520661157,0.325,0.308333333333,0.25,0.341666666667,0.283333333333,0.291666666667
91,0.363636363636,0.322314049587,0.396694214876,0.280991735537,0.314049586777,0.371900826446,0.314049586777,0.338842975207,0.338842975207,0.297520661157,0.347107438017,0.272727272727,0.380165289256,0.297520661157,0.325,0.308333333333,0.25,0.341666666667,0.283333333333,0.3
92,0.363636363636,0.314049586777,0.396694214876,0.272727272727,0.314049586777,0.371900826446,0.314049586777,0.338842975207,0.338842975207,0.297520661157,0.347107438017,0.272727272727,0.380165289256,0.289256198347,0.316666666667,0.308333333333,0.25,0.341666666667,0.283333333333,0.3
93,0.363636363636,0.314049586777,0.396694214876,0.272727272727,0.314049586777,0.363636363636,0.314049586777,0.330578512397,0.338842975207,0.297520661157,0.338842975207,0.272727272727,0.363636363636,0.289256198347,0.316666666667,0.308333333333,0.25,0.341666666667,0.283333333333,0.3
94,0.363636363636,0.314049586777,0.388429752066,0.264462809917,0.314049586777,0.363636363636,0.305785123967,0.330578512397,0.330578512397,0.297520661157,0.338842975207,0.264462809917,0.363636363636,0.280991735537,0.316666666667,0.308333333333,0.25,0.341666666667,0.283333333333,0.3
95,0.363636363636,0.314049586777,0.388429752066,0.264462809917,0.314049586777,0.363636363636,0.305785123967,0.330578512397,0.338842975207,0.297520661157,0.338842975207,0.264462809917,0.363636363636,0.280991735537,0.316666666667,0.308333333333,0.25,0.341666666667,0.283333333333,0.291666666667
96,0.355371900826,0.314049586777,0.388429752066,0.264462809917,0.314049586777,0.363636363636,0.305785123967,0.330578512397,0.322314049587,0.297520661157,0.338842975207,0.256198347107,0.363636363636,0.280991735537,0.316666666667,0.308333333333,0.233333333333,0.341666666667,0.275,0.291666666667
97,0.355371900826,0.314049586777,0.380165289256,0.264462809917,0.314049586777,0.355371900826,0.305785123967,0.330578512397,0.330578512397,0.297520661157,0.338842975207,0.256198347107,0.363636363636,0.280991735537,0.308333333333,0.308333333333,0.241666666667,0.341666666667,0.283333333333,0.291666666667
98,0.355371900826,0.314049586777,0.371900826446,0.256198347107,0.314049586777,0.355371900826,0.305785123967,0.330578512397,0.330578512397,0.297520661157,0.338842975207,0.256198347107,0.363636363636,0.280991735537,0.308333333333,0.3,0.241666666667,0.333333333333,0.283333333333,0.291666666667
99,0.355371900826,0.314049586777,0.380165289256,0.256198347107,0.314049586777,0.355371900826,0.305785123967,0.330578512397,0.330578512397,0.297520661157,0.338842975207,0.256198347107,0.363636363636,0.272727272727,0.308333333333,0.291666666667,0.241666666667,0.333333333333,0.266666666667,0.291666666667
