ndim,fold_1,fold_2,fold_3,fold_4,fold_5,fold_6,fold_7,fold_8,fold_9,fold_10,fold_11,fold_12,fold_13,fold_14,fold_15,fold_16,fold_17,fold_18,fold_19,fold_20
67,0.0661157024793,0.0578512396694,0.0826446280992,0.0495867768595,0.0909090909091,0.0165289256198,0.0413223140496,0.0578512396694,0.0578512396694,0.0495867768595,0.0661157024793,0.0578512396694,0.0495867768595,0.0247933884298,0.0833333333333,0.0583333333333,0.0916666666667,0.0916666666667,0.025,0.0833333333333
68,0.0826446280992,0.0578512396694,0.0909090909091,0.0495867768595,0.0909090909091,0.0165289256198,0.0413223140496,0.0578512396694,0.0661157024793,0.0495867768595,0.0743801652893,0.0578512396694,0.0495867768595,0.0330578512397,0.1,0.0583333333333,0.0833333333333,0.0916666666667,0.025,0.0833333333333
69,0.0826446280992,0.0743801652893,0.099173553719,0.0495867768595,0.0909090909091,0.0165289256198,0.0413223140496,0.0578512396694,0.0826446280992,0.0495867768595,0.0743801652893,0.0661157024793,0.0578512396694,0.0330578512397,0.0916666666667,0.0583333333333,0.0833333333333,0.1,0.025,0.0833333333333
70,0.0909090909091,0.0743801652893,0.099173553719,0.0495867768595,0.0909090909091,0.0165289256198,0.0413223140496,0.0743801652893,0.0826446280992,0.0495867768595,0.0661157024793,0.0743801652893,0.0578512396694,0.0330578512397,0.075,0.0583333333333,0.1,0.1,0.025,0.0833333333333
71,0.0909090909091,0.0826446280992,0.099173553719,0.0495867768595,0.0826446280992,0.0165289256198,0.0413223140496,0.0661157024793,0.0743801652893,0.0495867768595,0.0661157024793,0.0661157024793,0.0578512396694,0.0330578512397,0.0833333333333,0.075,0.0916666666667,0.1,0.025,0.0833333333333
72,0.0909090909091,0.0826446280992,0.099173553719,0.0495867768595,0.0826446280992,0.0165289256198,0.0330578512397,0.0661157024793,0.0743801652893,0.0578512396694,0.0661157024793,0.0661157024793,0.0578512396694,0.0413223140496,0.0916666666667,0.0833333333333,0.0916666666667,0.108333333333,0.0333333333333,0.0833333333333
73,0.0909090909091,0.0909090909091,0.099173553719,0.0495867768595,0.0826446280992,0.0165289256198,0.0330578512397,0.0743801652893,0.0743801652893,0.0661157024793,0.0826446280992,0.0661157024793,0.0578512396694,0.0413223140496,0.0916666666667,0.0833333333333,0.0916666666667,0.108333333333,0.0333333333333,0.0833333333333
74,0.099173553719,0.0909090909091,0.099173553719,0.0495867768595,0.0743801652893,0.0247933884298,0.0330578512397,0.0743801652893,0.0743801652893,0.0661157024793,0.0826446280992,0.0495867768595,0.0578512396694,0.0330578512397,0.0833333333333,0.0916666666667,0.108333333333,0.116666666667,0.0416666666667,0.0833333333333
75,0.099173553719,0.0909090909091,0.099173553719,0.0495867768595,0.0661157024793,0.0413223140496,0.0330578512397,0.0743801652893,0.0743801652893,0.0661157024793,0.0909090909091,0.0495867768595,0.0578512396694,0.0413223140496,0.0833333333333,0.0833333333333,0.1,0.116666666667,0.0416666666667,0.0916666666667
76,0.107438016529,0.099173553719,0.099173553719,0.0495867768595,0.0743801652893,0.0413223140496,0.0330578512397,0.0743801652893,0.0743801652893,0.0495867768595,0.0909090909091,0.0495867768595,0.0578512396694,0.0413223140496,0.0833333333333,0.0833333333333,0.1,0.116666666667,0.0416666666667,0.1
